time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),rain (inch),snowfall (inch),wind_speed_10m (mp/h),wind_gusts_10m (mp/h)
2021-09-09T23:00,60.7,37,34.6,0,0,3.2,6
2021-09-10T00:00,58.8,43,36.1,0,0,2.7,4.5
2021-09-10T01:00,58.5,41,34.9,0,0,3.7,5.6
2021-09-10T02:00,58.5,36,31.4,0,0,4,6.3
2021-09-10T03:00,57.7,33,29,0,0,4,6.5
2021-09-10T04:00,57.3,34,29,0,0,4.4,6.7
2021-09-10T05:00,56.1,38,30.8,0,0,5.2,6.9
2021-09-10T06:00,56.8,39,32,0,0,4.8,7.2
2021-09-10T07:00,64.9,29,32,0,0,4.4,8.5
2021-09-10T08:00,73.9,24,34.9,0,0,2.7,8.5
2021-09-10T09:00,83,18,35.2,0,0,3.2,10.3
2021-09-10T10:00,89.7,12,29.9,0,0,2.6,10.3
2021-09-10T11:00,93.5,9,25.5,0,0,3.6,11.6
2021-09-10T12:00,94.8,8,25.5,0,0,4.5,13.2
2021-09-10T13:00,95.5,8,26.2,0,0,4.6,13.4
2021-09-10T14:00,95.9,8,26.2,0,0,4.2,13.2
2021-09-10T15:00,95.7,8,26.1,0,0,4.1,12.3
2021-09-10T16:00,95.3,8,25.3,0,0,6.5,13
2021-09-10T17:00,92.6,30,56.6,0,0,1.5,15.2
2021-09-10T18:00,86.5,13,29.9,0,0,3.9,4.5
2021-09-10T19:00,78.6,16,28.6,0,0,5,5.8
2021-09-10T20:00,73.5,20,29.6,0,0,4.5,6.9
2021-09-10T21:00,70.4,23,31.1,0,0,3.1,6
2021-09-10T22:00,66.9,27,31.6,0,0,3.8,5.4
2021-09-10T23:00,65.2,27,30.7,0,0,4.3,6.9
2021-09-11T00:00,62.5,29,30.1,0,0,4.9,6.9
2021-09-11T01:00,67.2,24,29,0,0,3.6,7.8
2021-09-11T02:00,67,25,30,0,0,2.7,6
2021-09-11T03:00,60.7,31,30,0,0,7,8.3
2021-09-11T04:00,59.5,32,29.5,0,0,7.6,9.4
2021-09-11T05:00,58.4,35,30.8,0,0,6.5,8.9
2021-09-11T06:00,58,40,33.7,0,0,6,8.1
2021-09-11T07:00,64.8,32,34.3,0,0,4.6,8.7
2021-09-11T08:00,73.1,26,35.8,0,0,4.8,11
2021-09-11T09:00,82.5,17,32.8,0,0,5,12.1
2021-09-11T10:00,89,13,31.2,0,0,6.7,15.9
2021-09-11T11:00,91.7,12,31,0,0,5.3,15.7
2021-09-11T12:00,94,10,28.4,0,0,4.7,16.3
2021-09-11T13:00,94.8,9,27.1,0,0,3.2,15.4
2021-09-11T14:00,96.4,9,28,0,0,4.6,12.8
2021-09-11T15:00,89.8,15,36.6,0,0,13.2,25.9
2021-09-11T16:00,91.7,11,30.5,0,0,8.4,24.2
2021-09-11T17:00,86.1,22,42.5,0,0,4.3,16.3
2021-09-11T18:00,81.9,27,44.8,0,0,6.1,12.3
2021-09-11T19:00,77.8,34,47,0,0,3,10.1
2021-09-11T20:00,73.6,38,46.6,0,0,3.9,9.8
2021-09-11T21:00,73.8,35,44.2,0,0,4.5,9.6
2021-09-11T22:00,72.5,37,45,0,0,4.5,7.8
2021-09-11T23:00,70.2,42,46.3,0,0,2.7,5.6
2021-09-12T00:00,67.1,45,45.2,0,0,4.3,4.9
2021-09-12T01:00,64.9,45,42.8,0,0,5,6.7
2021-09-12T02:00,63.9,45,42.4,0,0,4.5,6.5
2021-09-12T03:00,62.6,48,42.8,0,0,4.5,6.5
2021-09-12T04:00,60.2,54,43.3,0,0,4.4,5.4
2021-09-12T05:00,58.9,54,42.2,0,0,4.6,6
2021-09-12T06:00,58.8,53,41.6,0,0,4.4,7.8
2021-09-12T07:00,63.8,45,42.3,0,0,4,9.4
2021-09-12T08:00,68.5,40,43.3,0,0,1.4,8.5
2021-09-12T09:00,75.9,30,41.9,0,0,3.4,10.3
2021-09-12T10:00,78.5,28,42.9,0,0,6.5,16.1
2021-09-12T11:00,80.8,27,43.4,0,0,6.7,16.6
2021-09-12T12:00,84.4,23,42.3,0,0,5.2,16.6
2021-09-12T13:00,85.3,20,40.2,0,0,4,14.8
2021-09-12T14:00,86.2,18,38.1,0,0,4.9,13.4
2021-09-12T15:00,84.2,21,40.6,0,0,9.9,20.8
2021-09-12T16:00,83,22,40.7,0,0,3,19.5
2021-09-12T17:00,76.5,37,48.2,0,0,6,9.2
2021-09-12T18:00,75.1,39,48.4,0,0,3.7,10.3
2021-09-12T19:00,72.4,44,49.5,0,0,3.9,7.2
2021-09-12T20:00,69.2,50,49.9,0,0,2.4,6.7
2021-09-12T21:00,66.6,56,50.3,0,0,4.4,6.7
2021-09-12T22:00,64.7,60,50.4,0,0,3.9,7.2
2021-09-12T23:00,63.1,64,50.7,0,0,4.3,6.9
2021-09-13T00:00,61.5,68,50.7,0,0,4.1,6.9
2021-09-13T01:00,61,63,48.3,0,0,3.8,7.2
2021-09-13T02:00,59.9,61,46.2,0,0,3.6,6.3
2021-09-13T03:00,59,59,44.7,0,0,3.9,6
2021-09-13T04:00,57.5,57,42.4,0,0,4.1,6.7
2021-09-13T05:00,57.4,58,42.8,0,0,4.2,7.2
2021-09-13T06:00,56.8,58,42.3,0,0,4.1,6.3
2021-09-13T07:00,64,44,41.5,0,0,2.6,6.3
2021-09-13T08:00,66.3,48,46,0,0,18,30.4
2021-09-13T09:00,72.3,38,45,0,0,8.5,30.6
2021-09-13T10:00,74.7,33,43.3,0,0,4.2,18.8
2021-09-13T11:00,77.8,29,43,0,0,7.1,16.8
2021-09-13T12:00,80.2,26,42.4,0,0,4.7,17.2
2021-09-13T13:00,82.4,24,41.9,0,0,2.7,14.3
2021-09-13T14:00,83.9,22,41,0,0,4.2,12.8
2021-09-13T15:00,83.8,21,40,0,0,2.9,12.8
2021-09-13T16:00,84.4,20,38.7,0,0,2.3,10.1
2021-09-13T17:00,82.6,22,40.5,0,0,3.8,8.3
2021-09-13T18:00,77.4,28,42,0,0,5.1,10.3
2021-09-13T19:00,72.1,41,47,0,0,15.1,23.5
2021-09-13T20:00,68.4,51,49.4,0,0,5.6,24.8
2021-09-13T21:00,66.5,57,50.5,0,0,4.2,9.4
2021-09-13T22:00,63.8,64,51.4,0,0,4.3,7.8
2021-09-13T23:00,63.1,65,51,0,0,2.7,5.4
2021-09-14T00:00,60.6,75,52.6,0,0,3.7,5.6
2021-09-14T01:00,59.3,78,52.3,0,0,3.2,4.9
2021-09-14T02:00,58.1,82,52.7,0,0,3.3,4.9
2021-09-14T03:00,56.2,86,52.1,0,0,3.8,7.6
2021-09-14T04:00,55,88,51.5,0,0,2.2,6
2021-09-14T05:00,55.1,80,48.9,0,0,2.6,4.5
2021-09-14T06:00,54.2,83,49.1,0,0,6.1,8.5
2021-09-14T07:00,60.4,63,47.8,0,0,5.9,12.3
2021-09-14T08:00,67.4,46,45.8,0,0,6.7,13.4
2021-09-14T09:00,74.5,33,43.6,0,0,10.8,20.8
2021-09-14T10:00,79.1,26,41.5,0,0,3.8,20.6
2021-09-14T11:00,81.7,21,38.3,0,0,7.2,15.9
2021-09-14T12:00,80.8,23,39.8,0,0,11.5,23
2021-09-14T13:00,81,23,40.1,0,0,6.5,23.7
2021-09-14T14:00,77.7,27,41.1,0,0,11.5,23.5
2021-09-14T15:00,78.3,27,41.5,0,0,10.9,22.4
2021-09-14T16:00,76.2,31,43.4,0,0,9.7,22.6
2021-09-14T17:00,73.9,39,47.2,0,0,5.3,18.8
2021-09-14T18:00,70.9,43,47.6,0,0,3.7,10.5
2021-09-14T19:00,67.5,51,48.8,0,0,5.7,8.9
2021-09-14T20:00,65,60,50.8,0,0,6.7,12.1
2021-09-14T21:00,62.2,69,51.9,0,0,3.2,11.6
2021-09-14T22:00,60.6,72,51.6,0,0,2.2,4.7
2021-09-14T23:00,58.7,74,50.5,0,0,2.7,5.6
2021-09-15T00:00,56.5,76,49,0,0,1.4,4.5
2021-09-15T01:00,54.7,72,45.9,0,0,2.8,5.1
2021-09-15T02:00,53,68,42.7,0,0,3.9,4.9
2021-09-15T03:00,52.3,63,39.9,0,0,4.3,5.6
2021-09-15T04:00,51.9,59,38.2,0,0,3.8,5.6
2021-09-15T05:00,52,59,38.3,0,0,5.5,5.1
2021-09-15T06:00,51.6,56,36.5,0,0,3.5,6.7
2021-09-15T07:00,57.4,46,36.8,0,0,3.7,8.1
2021-09-15T08:00,66,37,38.8,0,0,2.2,8.1
2021-09-15T09:00,74.1,27,38.2,0,0,2.7,9.8
2021-09-15T10:00,81,18,33.4,0,0,4,12.1
2021-09-15T11:00,84.7,14,30.6,0,0,3,13
2021-09-15T12:00,86.5,13,30.4,0,0,2.2,11.6
2021-09-15T13:00,88.1,12,30,0,0,2.7,11.4
2021-09-15T14:00,89.2,12,29.3,0,0,5.1,13.6
2021-09-15T15:00,89.3,11,28.5,0,0,5.4,14.3
2021-09-15T16:00,88.8,11,28.1,0,0,5.3,13.6
2021-09-15T17:00,86.6,12,27.3,0,0,8.4,12.5
2021-09-15T18:00,79.7,16,28.8,0,0,5.3,14.1
2021-09-15T19:00,73.3,22,32.6,0,0,5.6,8.3
2021-09-15T20:00,75.4,21,32.9,0,0,1.8,6.7
2021-09-15T21:00,71.9,25,34.2,0,0,2.7,2.7
2021-09-15T22:00,64.6,35,36,0,0,5,6.5
2021-09-15T23:00,62.9,36,35.4,0,0,4,6.3
2021-09-16T00:00,61.3,36,33.9,0,0,4.4,7.2
2021-09-16T01:00,59.5,37,33.3,0,0,4.3,7.2
2021-09-16T02:00,58.3,39,33.5,0,0,4.3,6.7
2021-09-16T03:00,56.8,39,32.1,0,0,4.3,6.7
2021-09-16T04:00,55,39,30.5,0,0,4.3,6.5
2021-09-16T05:00,54.1,39,29.5,0,0,6.3,6.3
2021-09-16T06:00,53.2,40,29.6,0,0,5.1,7.6
2021-09-16T07:00,59.5,31,28.9,0,0,4.5,8.9
2021-09-16T08:00,68.4,25,30.8,0,0,3.4,9.4
2021-09-16T09:00,78.2,16,28.6,0,0,2.9,9.8
2021-09-16T10:00,85,9,20.3,0,0,4.2,12.1
2021-09-16T11:00,87.9,8,20,0,0,6.1,15
2021-09-16T12:00,89.7,9,22.1,0,0,5.9,16.1
2021-09-16T13:00,91,8,21,0,0,4.1,15.4
2021-09-16T14:00,91,7,19.9,0,0,0.2,13
2021-09-16T15:00,90.6,8,20.6,0,0,8.7,15.4
2021-09-16T16:00,85.6,11,24.7,0,0,18.8,31.5
2021-09-16T17:00,86.4,11,26,0,0,8.7,31.5
2021-09-16T18:00,80.4,17,31.3,0,0,7.1,14.8
2021-09-16T19:00,74,21,31.4,0,0,5.1,11.9
2021-09-16T20:00,71,25,33.5,0,0,4.3,8.5
2021-09-16T21:00,69.7,28,34.9,0,0,6.3,9.2
2021-09-16T22:00,66.6,29,33.1,0,0,5.9,13
2021-09-16T23:00,69.1,24,30.8,0,0,0.3,7.8
2021-09-17T00:00,65.9,25,29.3,0,0,10.7,16.1
2021-09-17T01:00,63.1,38,37.2,0,0,13,23.7
2021-09-17T02:00,60.8,46,40.1,0,0,13.2,22.6
2021-09-17T03:00,59.3,51,41.3,0,0,10.5,22.1
2021-09-17T04:00,57.6,56,42,0,0,11.6,18.8
2021-09-17T05:00,50.5,65,39.4,0,0,10.3,20.1
2021-09-17T06:00,49.9,65,38.8,0,0,8.6,17.7
2021-09-17T07:00,50.3,62,37.9,0,0,6.8,15.4
2021-09-17T08:00,51.4,58,37.3,0,0,4.6,13.6
2021-09-17T09:00,53.2,55,37.6,0,0,1.8,11.9
2021-09-17T10:00,55.8,51,37.9,0,0,2.1,10.7
2021-09-17T11:00,59.9,45,38.3,0,0,2.7,12.3
2021-09-17T12:00,63.4,40,38.8,0,0,2,12.5
2021-09-17T13:00,67,36,39.1,0,0,1.3,11.6
2021-09-17T14:00,69.9,33,39.4,0,0,1.8,10.5
2021-09-17T15:00,71.2,32,39.6,0,0,2.2,10.5
2021-09-17T16:00,71.7,31,39.7,0,0,2.2,10.3
2021-09-17T17:00,71.3,33,40.8,0,0,4.1,8.9
2021-09-17T18:00,68.2,38,41.3,0,0,5.8,9.4
2021-09-17T19:00,65.2,43,41.9,0,0,6.1,11.2
2021-09-17T20:00,63,47,42.5,0,0,3.9,10.1
2021-09-17T21:00,60.9,52,43.2,0,0,4.2,6.3
2021-09-17T22:00,58.9,56,43.3,0,0,4.8,5.6
2021-09-17T23:00,60.4,53,43.3,0,0,2.8,6.3
2021-09-18T00:00,57.4,60,43.6,0,0,2.1,3.4
2021-09-18T01:00,53.4,68,43.1,0,0,2.8,4
2021-09-18T02:00,51.3,72,42.7,0,0,3.3,4.5
2021-09-18T03:00,49.2,78,42.5,0,0,3.1,4.5
2021-09-18T04:00,48,80,42.1,0,0,3.3,4.3
2021-09-18T05:00,48.3,69,38.7,0,0,4.7,5.6
2021-09-18T06:00,48,60,34.7,0,0,4.1,6.7
2021-09-18T07:00,54.9,42,31.9,0,0,3.4,7.4
2021-09-18T08:00,64,30,32.3,0,0,1.2,7.4
2021-09-18T09:00,73,22,31.5,0,0,2.5,9.4
2021-09-18T10:00,80.4,13,26,0,0,3,10.7
2021-09-18T11:00,84.7,9,20.8,0,0,2.6,11.2
2021-09-18T12:00,87.4,9,21.7,0,0,3.9,12.8
2021-09-18T13:00,89.5,10,25.6,0,0,4.3,13
2021-09-18T14:00,91.3,10,26.3,0,0,3.2,13.2
2021-09-18T15:00,91.1,10,26.2,0,0,7.7,14.8
2021-09-18T16:00,89.6,10,26.2,0,0,9.9,19.7
2021-09-18T17:00,86.3,13,30.1,0,0,17.1,18.3
2021-09-18T18:00,81.4,16,30.7,0,0,11.3,28.4
2021-09-18T19:00,78.2,17,29.9,0,0,7.2,18.8
2021-09-18T20:00,71.1,25,33.2,0,0,5.8,11.9
2021-09-18T21:00,67.7,30,35,0,0,3.8,7.6
2021-09-18T22:00,65,36,37.2,0,0,4.5,6.7
2021-09-18T23:00,62.3,42,39.2,0,0,4.4,8.9
2021-09-19T00:00,63.2,41,38.9,0,0,4.7,8.3
2021-09-19T01:00,65.8,37,38.5,0,0,6.4,9.4
2021-09-19T02:00,65.1,39,39.5,0,0,5.4,12.5
2021-09-19T03:00,64.9,41,40.3,0,0,6.7,10.3
2021-09-19T04:00,63.8,44,41.5,0,0,5.4,18.3
2021-09-19T05:00,61,48,41.4,0,0,3.2,8.7
2021-09-19T06:00,59.4,53,42.4,0,0,3.8,5.4
2021-09-19T07:00,63.5,46,42.3,0,0,6.2,11.4
2021-09-19T08:00,72.5,32,41,0,0,7.6,14.3
2021-09-19T09:00,78.4,22,36.1,0,0,12.2,22.4
2021-09-19T10:00,79.4,23,38.1,0,0,8.4,23.9
2021-09-19T11:00,83.5,18,35,0,0,1.7,18.6
2021-09-19T12:00,85.7,16,34.3,0,0,5.3,14.3
2021-09-19T13:00,86,16,34.9,0,0,6.7,17.4
2021-09-19T14:00,86.4,15,34,0,0,5.4,16.8
2021-09-19T15:00,87.4,14,33,0,0,8.8,18.8
2021-09-19T16:00,87.6,14,32.2,0,0,7.6,18.3
2021-09-19T17:00,82.7,18,34.2,0,0,6.5,23
2021-09-19T18:00,76.7,21,34.3,0,0,5.1,10.7
2021-09-19T19:00,74.6,25,36.1,0,0,5.1,11.2
2021-09-19T20:00,71.9,28,37.1,0,0,2.6,7.8
2021-09-19T21:00,67,34,37.7,0,0,5.4,8.9
2021-09-19T22:00,63.1,42,39.7,0,0,3.5,8.7
2021-09-19T23:00,61.5,47,41.2,0,0,4,6
2021-09-20T00:00,59.5,51,41.3,0,0,4.6,5.1
2021-09-20T01:00,59.8,52,42,0,0,14.3,28
2021-09-20T02:00,58.7,47,38.8,0,0,8.3,23.3
2021-09-20T03:00,56.2,50,37.6,0,0,3.5,13.9
2021-09-20T04:00,55.1,51,37.3,0,0,5.7,9.2
2021-09-20T05:00,51.7,56,36.5,0.004,0,3.4,10.5
2021-09-20T06:00,51.5,56,36.3,0,0,5.2,6.9
2021-09-20T07:00,55,47,35.3,0,0,5.2,12.3
2021-09-20T08:00,59.9,28,26.6,0,0,16.5,28.2
2021-09-20T09:00,61.2,25,25.2,0,0,12.4,29.8
2021-09-20T10:00,62.2,26,26.9,0,0,9.3,23.7
2021-09-20T11:00,64.3,25,27.7,0,0,11.4,23
2021-09-20T12:00,66.4,21,25.3,0,0,11.4,24.4
2021-09-20T13:00,68.1,18,23.2,0,0,9.3,23.7
2021-09-20T14:00,68.9,17,22.5,0,0,9.1,20.6
2021-09-20T15:00,69,17,22.1,0,0,8.1,19.9
2021-09-20T16:00,68.6,17,21.7,0,0,7,17.7
2021-09-20T17:00,64.4,19,21,0,0,8.9,15.2
2021-09-20T18:00,60.9,22,22.2,0,0,9.1,16.6
2021-09-20T19:00,60.4,27,26.2,0,0,6.4,15
2021-09-20T20:00,57.7,41,34.3,0,0,14,22.6
2021-09-20T21:00,54.6,49,35.8,0,0,9.9,24.6
2021-09-20T22:00,51.4,62,38.7,0.012,0,10.8,18.8
2021-09-20T23:00,49.6,72,40.7,0.031,0,7.9,18.3
2021-09-21T00:00,48.4,72,39.9,0.004,0,4.9,13.6
2021-09-21T01:00,47.8,74,40,0,0,3.5,8.9
2021-09-21T02:00,47.3,78,40.9,0,0,4.9,8.9
2021-09-21T03:00,46.3,84,41.7,0,0,2.1,8.7
2021-09-21T04:00,45.7,85,41.4,0,0,3.2,4.9
2021-09-21T05:00,46,73,38,0,0,4.6,8.5
2021-09-21T06:00,44.7,79,38.5,0,0,2.9,8.3
2021-09-21T07:00,47.3,72,38.8,0,0,4.8,9.8
2021-09-21T08:00,51,53,34.5,0,0,4,11.6
2021-09-21T09:00,53.4,40,29.8,0,0,3.3,11
2021-09-21T10:00,55.9,34,27.6,0,0,3.4,12.5
2021-09-21T11:00,58.6,29,26.2,0,0,3.6,13.4
2021-09-21T12:00,61.7,25,25.2,0,0,5.4,15.4
2021-09-21T13:00,63.1,23,25.1,0,0,5.4,16.3
2021-09-21T14:00,64.3,22,24.8,0,0,4.3,15.7
2021-09-21T15:00,65.2,21,24.2,0,0,4.1,13.6
2021-09-21T16:00,64.8,20,22.5,0,0,6.7,14.5
2021-09-21T17:00,63.1,22,24.1,0,0,5.1,15.2
2021-09-21T18:00,58.6,28,25.3,0,0,4.6,10.1
2021-09-21T19:00,56.9,28,24.3,0,0,4.3,6
2021-09-21T20:00,55.8,28,23.5,0,0,4.5,7.2
2021-09-21T21:00,52.9,31,23.3,0,0,4.9,7.2
2021-09-21T22:00,51.5,34,24.1,0,0,4,5.8
2021-09-21T23:00,48.8,41,26.3,0,0,3.8,6
2021-09-22T00:00,46.2,51,29,0,0,3.3,5.1
2021-09-22T01:00,45.1,57,30.7,0,0,2.9,4.9
2021-09-22T02:00,45.7,55,30.5,0,0,0.4,3.6
2021-09-22T03:00,44.2,58,30.1,0,0,1.4,1.8
2021-09-22T04:00,41.5,66,31.1,0,0,3.3,4
2021-09-22T05:00,41.3,69,31.7,0,0,2.8,4.9
2021-09-22T06:00,40.2,72,31.8,0,0,3.5,5.4
2021-09-22T07:00,46.4,56,31.7,0,0,3.7,8.1
2021-09-22T08:00,55.7,41,32.4,0,0,3.5,9.4
2021-09-22T09:00,64.8,25,27.9,0,0,5.2,13.2
2021-09-22T10:00,70.2,16,22.4,0,0,4,13.4
2021-09-22T11:00,73.7,14,21,0,0,4.6,13.6
2021-09-22T12:00,76.4,12,20.8,0,0,5,14.3
2021-09-22T13:00,78.3,12,20.8,0,0,5.5,15
2021-09-22T14:00,79.4,11,20.6,0,0,6.9,16.3
2021-09-22T15:00,79.5,11,20.8,0,0,7.9,17
2021-09-22T16:00,78.3,12,20.9,0,0,8.1,17
2021-09-22T17:00,76.8,12,21.3,0,0,6.4,16.1
2021-09-22T18:00,67.8,19,23.8,0,0,6.5,9.8
2021-09-22T19:00,64.4,21,24.1,0,0,6.7,8.5
2021-09-22T20:00,65.3,20,23.1,0,0,5.3,8.1
2021-09-22T21:00,58.4,28,25.3,0,0,5.5,7.8
2021-09-22T22:00,54.4,36,28.3,0,0,3.5,6.9
2021-09-22T23:00,52.8,40,29.1,0,0,4.4,7.4
2021-09-23T00:00,51.3,41,28.4,0,0,4,7.4
2021-09-23T01:00,50.5,38,26.1,0,0,3.7,6.5
2021-09-23T02:00,49.6,37,24.6,0,0,5,6.7
2021-09-23T03:00,49,38,24.5,0,0,5.7,7.4
2021-09-23T04:00,47.9,39,24.3,0,0,6.2,7.6
2021-09-23T05:00,46.7,39,22.9,0,0,6.2,8.1
2021-09-23T06:00,47.4,37,22.6,0,0,5.4,7.8
2021-09-23T07:00,56.1,28,23.5,0,0,4.2,7.2
2021-09-23T08:00,64.2,21,23.8,0,0,1.3,7.2
2021-09-23T09:00,70.9,17,23.9,0,0,3.4,10.1
2021-09-23T10:00,75.9,13,22.4,0,0,4.6,12.8
2021-09-23T11:00,79.5,11,21.3,0,0,5.6,15
2021-09-23T12:00,81.6,11,20.9,0,0,5.1,15
2021-09-23T13:00,82.3,10,20.6,0,0,6.8,15.9
2021-09-23T14:00,82,11,21.5,0,0,7.2,16.8
2021-09-23T15:00,81.9,11,21.7,0,0,4.7,16.1
2021-09-23T16:00,81.3,11,21.6,0,0,4.7,12.5
2021-09-23T17:00,78,13,23.6,0,0,9.1,15
2021-09-23T18:00,72.1,18,25.8,0,0,5.4,15.2
2021-09-23T19:00,70.2,19,25.9,0,0,4.5,8.7
2021-09-23T20:00,68.1,22,27.7,0,0,4.8,7.2
2021-09-23T21:00,67.3,23,28.4,0,0,6.1,8.9
2021-09-23T22:00,64.7,26,28.8,0,0,6.7,11.6
2021-09-23T23:00,62.1,29,29.6,0,0,4.8,10.5
2021-09-24T00:00,60.8,32,30.6,0,0,4.6,7.6
2021-09-24T01:00,60.1,33,31.1,0,0,4.3,5.6
2021-09-24T02:00,55.7,40,31.5,0,0,2.2,5.1
2021-09-24T03:00,53.2,44,31.6,0,0,1.8,4
2021-09-24T04:00,50.1,51,32.8,0,0,2.2,3.8
2021-09-24T05:00,49.7,55,34.1,0,0,4.4,3.4
2021-09-24T06:00,51.6,50,33.5,0,0,2.3,5.4
2021-09-24T07:00,54.4,46,34.2,0,0,4.5,6.9
2021-09-24T08:00,58.4,41,34.9,0,0,9.5,17.9
2021-09-24T09:00,60.7,39,35.3,0,0,8.8,20.4
2021-09-24T10:00,63.5,34,34.9,0,0,6,18.8
2021-09-24T11:00,66,31,34.5,0,0,4,15.7
2021-09-24T12:00,68.9,28,34.3,0,0,4.8,14.3
2021-09-24T13:00,71.1,26,34.2,0,0,4.1,14.5
2021-09-24T14:00,72.5,24,34,0,0,4.2,13.4
2021-09-24T15:00,73.1,24,34.2,0,0,5.8,14.3
2021-09-24T16:00,72.3,25,34.7,0,0,6.7,14.8
2021-09-24T17:00,71.1,26,34.1,0,0,4.7,14.3
2021-09-24T18:00,66.2,31,34.9,0,0,4.1,8.7
2021-09-24T19:00,64.1,35,35.7,0,0,4.3,8.1
2021-09-24T20:00,64.5,35,36.5,0,0,2.8,6.7
2021-09-24T21:00,64.1,36,36.4,0,0,1.6,3.4
2021-09-24T22:00,61.2,40,36.4,0,0,3.3,3.8
2021-09-24T23:00,55.1,50,36.8,0,0,3.3,5.4
2021-09-25T00:00,52.3,58,37.8,0,0,2.6,4.9
2021-09-25T01:00,49.8,65,38.7,0,0,2.8,4.3
2021-09-25T02:00,49.1,65,37.9,0,0,1.9,3.6
2021-09-25T03:00,48.6,61,35.7,0,0,3.2,5.1
2021-09-25T04:00,47.8,60,34.5,0,0,3.3,5.4
2021-09-25T05:00,48,57,33.4,0,0,3.3,5.4
2021-09-25T06:00,47.5,58,33.6,0,0,3.9,6.3
2021-09-25T07:00,52.5,50,34.3,0,0,5.1,9.6
2021-09-25T08:00,62.2,37,35.2,0,0,3.8,10.1
2021-09-25T09:00,71.7,24,33.2,0,0,4.2,11.4
2021-09-25T10:00,77.5,16,28.3,0,0,4.1,12.1
2021-09-25T11:00,80.6,14,27.2,0,0,3.3,12.8
2021-09-25T12:00,82.8,13,27.1,0,0,4.1,13
2021-09-25T13:00,84.4,12,26.7,0,0,4,13.4
2021-09-25T14:00,85.7,12,26.3,0,0,4.3,13
2021-09-25T15:00,86.6,11,25.8,0,0,6.1,13.9
2021-09-25T16:00,85.8,11,25.3,0,0,7.8,15
2021-09-25T17:00,82.3,13,27.4,0,0,3.1,16.6
2021-09-25T18:00,79.5,13,24.9,0,0,5.8,6.9
2021-09-25T19:00,77.5,14,25,0,0,4.3,6.9
2021-09-25T20:00,66.3,24,28.9,0,0,5.9,8.5
2021-09-25T21:00,61.4,31,30.6,0,0,3.8,7.6
2021-09-25T22:00,60.2,29,27.8,0,0,5.8,9.4
2021-09-25T23:00,59.3,27,25.2,0,0,5.6,9.6
2021-09-26T00:00,58,28,24.9,0,0,5.1,9.4
2021-09-26T01:00,56.4,29,24.9,0,0,4.8,8.3
2021-09-26T02:00,54.6,31,24.5,0,0,4.7,7.8
2021-09-26T03:00,54.7,33,26.2,0,0,6.2,9.8
2021-09-26T04:00,53.8,36,27.1,0,0,5.8,10.7
2021-09-26T05:00,51.7,41,28.9,0,0,6.2,9.4
2021-09-26T06:00,50.6,42,28.2,0,0,6.5,8.3
2021-09-26T07:00,58.1,33,29,0,0,6.1,9.4
2021-09-26T08:00,66.2,27,31.3,0,0,6.4,12.8
2021-09-26T09:00,75.9,18,28.8,0,0,5.6,14.5
2021-09-26T10:00,80.2,14,27.1,0,0,1.3,13.2
2021-09-26T11:00,83,12,25.1,0,0,5,13.6
2021-09-26T12:00,85.4,11,24.3,0,0,5.9,15
2021-09-26T13:00,87,10,23.2,0,0,7.4,17
2021-09-26T14:00,87.4,10,23.5,0,0,7.9,17.7
2021-09-26T15:00,87.2,10,23.8,0,0,8.1,17.4
2021-09-26T16:00,85.9,11,24.4,0,0,8.9,16.8
2021-09-26T17:00,83.3,12,25.8,0,0,4.9,16.3
2021-09-26T18:00,74.9,16,25.3,0,0,5.7,8.7
2021-09-26T19:00,75,16,26,0,0,6.1,9.6
2021-09-26T20:00,71.4,19,26.8,0,0,2.8,7.4
2021-09-26T21:00,66.1,24,27.8,0,0,4.3,6.7
2021-09-26T22:00,61,30,29.6,0,0,2.6,6.3
2021-09-26T23:00,57.5,37,31.6,0,0,2.1,4.5
2021-09-27T00:00,57.4,40,33.4,0,0,1.7,3.8
2021-09-27T01:00,59,37,32.9,0,0,2,2.5
2021-09-27T02:00,54.5,44,33.1,0,0,3.5,3.4
2021-09-27T03:00,53.7,42,30.9,0,0,3.5,5.1
2021-09-27T04:00,52.7,40,29.1,0,0,4.2,5.8
2021-09-27T05:00,55.9,34,28,0,0,4.1,6.9
2021-09-27T06:00,53.9,38,28.9,0,0,4,4.7
2021-09-27T07:00,57.3,35,30.2,0,0,3.8,7.2
2021-09-27T08:00,65.5,28,31.7,0,0,1.6,7.6
2021-09-27T09:00,73.9,19,29.4,0,0,0.9,7.6
2021-09-27T10:00,79.3,15,28.3,0,0,2.7,10.1
2021-09-27T11:00,82.9,14,28.3,0,0,4.5,13.2
2021-09-27T12:00,85.3,13,28.9,0,0,4.2,13.4
2021-09-27T13:00,86.6,13,29.1,0,0,4.7,14.8
2021-09-27T14:00,87.1,11,27.1,0,0,6,15
2021-09-27T15:00,87.3,11,26.5,0,0,8,16.6
2021-09-27T16:00,84.9,12,26.9,0,0,10.6,19.5
2021-09-27T17:00,83.1,13,26.9,0,0,4.5,18.8
2021-09-27T18:00,77,18,29.6,0,0,3.6,7.4
2021-09-27T19:00,72.6,19,27.9,0,0,5.4,9.8
2021-09-27T20:00,69.8,24,31,0,0,4.5,9.2
2021-09-27T21:00,64.9,31,33.6,0,0,6.3,7.6
